,count_eventos,recencia,duracao,frequencia
1109,0.013034033309196235,0.5238095238095237,0.28,0.06451612903225806
1110,0.013034033309196235,0.08333333333333333,0.08,0.08064516129032258
1111,0.013034033309196235,0.42857142857142855,0.2,0.06451612903225806
1112,0.013034033309196235,0.5833333333333333,0.39,0.12903225806451613
1113,0.013034033309196235,0.6428571428571428,0.22,0.11290322580645161
1114,0.013034033309196235,0.40476190476190477,0.01,0.03225806451612903
1115,0.013034033309196235,0.26190476190476186,0.06,0.03225806451612903
1116,0.012913347815592566,0.6190476190476191,0.12,0.03225806451612903
1117,0.012913347815592566,0.011904761904761904,0.8200000000000001,0.11290322580645161
1118,0.012913347815592566,0.8095238095238095,0.22,0.16129032258064518
1119,0.012913347815592566,0.30952380952380953,0.49,0.06451612903225806
1120,0.012913347815592566,0.3571428571428571,0.05,0.06451612903225806
1121,0.012913347815592566,0.023809523809523808,0.32,0.08064516129032258
1122,0.012913347815592566,0.8571428571428571,0.1,0.06451612903225806
1123,0.012792662321988897,0.26190476190476186,0.0,0.0
1124,0.012792662321988897,0.9285714285714285,0.13,0.08064516129032258
1125,0.012792662321988897,0.19047619047619047,0.37,0.03225806451612903
1126,0.012792662321988897,0.011904761904761904,0.14,0.04838709677419355
1127,0.012792662321988897,0.047619047619047616,0.14,0.03225806451612903
1128,0.012792662321988897,0.25,0.0,0.0
1129,0.012792662321988897,0.17857142857142855,0.0,0.016129032258064516
1130,0.012792662321988897,0.30952380952380953,0.19,0.1935483870967742
1131,0.012792662321988897,0.011904761904761904,0.11,0.06451612903225806
1132,0.012671976828385228,0.08333333333333333,0.27,0.24193548387096775
1133,0.012671976828385228,0.3571428571428571,0.11,0.016129032258064516
1134,0.012671976828385228,0.42857142857142855,0.03,0.03225806451612903
1135,0.012671976828385228,0.23809523809523808,0.02,0.04838709677419355
1136,0.012671976828385228,0.9166666666666666,0.0,0.0
1137,0.012671976828385228,0.17857142857142855,0.11,0.016129032258064516
1138,0.01255129133478156,0.8452380952380952,0.08,0.04838709677419355
1139,0.01255129133478156,0.41666666666666663,0.29,0.08064516129032258
1140,0.01255129133478156,0.9761904761904762,0.03,0.04838709677419355
1141,0.01255129133478156,0.14285714285714285,0.36,0.27419354838709675
1142,0.01255129133478156,0.16666666666666666,0.02,0.016129032258064516
1143,0.01255129133478156,0.0,0.35000000000000003,0.016129032258064516
1144,0.01255129133478156,0.13095238095238093,0.0,0.0
1145,0.01255129133478156,0.17857142857142855,0.04,0.016129032258064516
1146,0.01255129133478156,0.8095238095238095,0.01,0.016129032258064516
1147,0.01255129133478156,0.8095238095238095,0.08,0.08064516129032258
1148,0.01255129133478156,0.34523809523809523,0.14,0.016129032258064516
1149,0.01255129133478156,0.8095238095238095,0.09,0.04838709677419355
1150,0.01255129133478156,0.023809523809523808,0.9500000000000001,0.08064516129032258
1151,0.01255129133478156,0.023809523809523808,0.6900000000000001,0.04838709677419355
1152,0.01243060584117789,0.47619047619047616,0.11,0.04838709677419355
1153,0.01243060584117789,0.05952380952380952,0.49,0.25806451612903225
1154,0.01243060584117789,0.8571428571428571,0.0,0.0
1155,0.01243060584117789,0.2738095238095238,0.39,0.04838709677419355
1156,0.01243060584117789,0.011904761904761904,0.12,0.04838709677419355
1157,0.01243060584117789,0.4880952380952381,0.38,0.11290322580645161
1158,0.012309920347574221,0.5714285714285714,0.34,0.12903225806451613
1159,0.012309920347574221,0.0,0.33,0.08064516129032258
1160,0.012309920347574221,0.9285714285714285,0.01,0.0
1161,0.012309920347574221,0.42857142857142855,0.15,0.0967741935483871
1162,0.012309920347574221,0.14285714285714285,0.18,0.016129032258064516
1163,0.012309920347574221,0.5595238095238095,0.52,0.04838709677419355
1164,0.012309920347574221,0.6666666666666666,0.19,0.04838709677419355
1165,0.012309920347574221,0.10714285714285714,0.01,0.03225806451612903
1166,0.012309920347574221,0.023809523809523808,0.87,0.14516129032258063
1167,0.012309920347574221,0.3333333333333333,0.0,0.016129032258064516
1168,0.012309920347574221,0.6666666666666666,0.02,0.03225806451612903
1169,0.012309920347574221,0.16666666666666666,0.14,0.08064516129032258
1170,0.012309920347574221,0.26190476190476186,0.42,0.12903225806451613
1171,0.012309920347574221,0.5714285714285714,0.08,0.08064516129032258
1172,0.012189234853970552,0.6547619047619048,0.07,0.016129032258064516
1173,0.012189234853970552,0.9166666666666666,0.05,0.03225806451612903
1174,0.012189234853970552,0.3571428571428571,0.06,0.04838709677419355
1175,0.012189234853970552,0.05952380952380952,0.02,0.016129032258064516
1176,0.012189234853970552,0.10714285714285714,0.26,0.04838709677419355
1177,0.012189234853970552,0.07142857142857142,0.22,0.04838709677419355
1178,0.012189234853970552,0.25,0.0,0.0
1179,0.012189234853970552,0.40476190476190477,0.13,0.016129032258064516
1180,0.012189234853970552,0.07142857142857142,0.41000000000000003,0.11290322580645161
1181,0.012189234853970552,0.26190476190476186,0.0,0.0
1182,0.012189234853970552,0.09523809523809523,0.62,0.08064516129032258
1183,0.012068549360366883,0.3571428571428571,0.28,0.04838709677419355
1184,0.012068549360366883,0.42857142857142855,0.0,0.0
1185,0.012068549360366883,0.26190476190476186,0.12,0.06451612903225806
1186,0.012068549360366883,0.6666666666666666,0.45,0.12903225806451613
1187,0.012068549360366883,0.0,0.21,0.12903225806451613
1188,0.012068549360366883,0.6547619047619048,0.16,0.04838709677419355
1189,0.011947863866763216,0.19047619047619047,0.0,0.0
1190,0.011947863866763216,0.3333333333333333,0.05,0.03225806451612903
1191,0.011947863866763216,0.08333333333333333,0.09,0.04838709677419355
1192,0.011947863866763216,0.30952380952380953,0.11,0.04838709677419355
1193,0.011947863866763216,0.5238095238095237,0.11,0.06451612903225806
1194,0.011947863866763216,0.47619047619047616,0.03,0.03225806451612903
1195,0.011947863866763216,0.34523809523809523,0.0,0.0
1196,0.011947863866763216,0.3571428571428571,0.0,0.0
1197,0.011947863866763216,0.26190476190476186,0.0,0.0
1198,0.011947863866763216,0.40476190476190477,0.4,0.12903225806451613
1199,0.011947863866763216,0.40476190476190477,0.44,0.1935483870967742
1200,0.011947863866763216,0.41666666666666663,0.01,0.016129032258064516
1201,0.011827178373159547,0.10714285714285714,0.71,0.03225806451612903
1202,0.011827178373159547,0.44047619047619047,0.52,0.0967741935483871
1203,0.011827178373159547,0.8571428571428571,0.06,0.016129032258064516
1204,0.011827178373159547,0.8214285714285714,0.0,0.0
1205,0.011827178373159547,0.6904761904761905,0.02,0.03225806451612903
1206,0.011827178373159547,0.023809523809523808,0.8,0.0967741935483871
1207,0.011827178373159547,0.23809523809523808,0.49,0.03225806451612903
1208,0.011706492879555878,0.5952380952380952,0.03,0.03225806451612903
1209,0.011706492879555878,0.0,0.09,0.016129032258064516
1210,0.011706492879555878,0.0,0.64,0.04838709677419355
1211,0.011706492879555878,0.09523809523809523,0.07,0.03225806451612903
1212,0.011706492879555878,0.41666666666666663,0.21,0.06451612903225806
1213,0.011706492879555878,0.44047619047619047,0.0,0.0
1214,0.011706492879555878,0.7261904761904762,0.0,0.0
1215,0.011706492879555878,0.19047619047619047,0.32,0.06451612903225806
1216,0.011706492879555878,0.25,0.01,0.03225806451612903
1217,0.011706492879555878,0.0,0.4,0.0967741935483871
1218,0.011706492879555878,0.8452380952380952,0.18,0.03225806451612903
1219,0.011706492879555878,0.41666666666666663,0.0,0.0
1220,0.011706492879555878,0.0,0.26,0.06451612903225806
1221,0.01158580738595221,0.4880952380952381,0.32,0.11290322580645161
1222,0.01158580738595221,0.16666666666666666,0.71,0.0967741935483871
1223,0.01158580738595221,0.10714285714285714,0.37,0.06451612903225806
1224,0.01158580738595221,0.8095238095238095,0.31,0.1774193548387097
1225,0.01158580738595221,0.10714285714285714,0.13,0.0967741935483871
1226,0.01158580738595221,0.9047619047619047,0.15,0.06451612903225806
1227,0.01158580738595221,0.09523809523809523,0.74,0.16129032258064518
1228,0.01158580738595221,0.10714285714285714,0.13,0.04838709677419355
1229,0.01158580738595221,0.011904761904761904,0.43,0.04838709677419355
1230,0.01146512189234854,0.09523809523809523,0.07,0.03225806451612903
1231,0.01146512189234854,0.23809523809523808,0.31,0.0967741935483871
1232,0.01146512189234854,0.5833333333333333,0.06,0.016129032258064516
1233,0.01146512189234854,0.22619047619047616,0.31,0.0967741935483871
1234,0.01146512189234854,0.8095238095238095,0.29,0.06451612903225806
1235,0.01146512189234854,0.369047619047619,0.37,0.11290322580645161
1236,0.01146512189234854,0.14285714285714285,0.31,0.06451612903225806
1237,0.01146512189234854,0.0,0.15,0.06451612903225806
1238,0.01146512189234854,0.5952380952380952,0.05,0.016129032258064516
1239,0.01146512189234854,0.2738095238095238,0.55,0.04838709677419355
1240,0.011344436398744872,0.41666666666666663,0.02,0.03225806451612903
1241,0.011344436398744872,0.05952380952380952,0.49,0.16129032258064518
1242,0.011344436398744872,0.07142857142857142,0.43,0.08064516129032258
1243,0.011344436398744872,0.22619047619047616,0.0,0.0
1244,0.011344436398744872,0.10714285714285714,0.0,0.0
1245,0.011344436398744872,0.05952380952380952,0.14,0.03225806451612903
1246,0.011344436398744872,0.26190476190476186,0.33,0.04838709677419355
1247,0.011344436398744872,0.19047619047619047,0.38,0.14516129032258063
1248,0.011344436398744872,0.47619047619047616,0.08,0.016129032258064516
1249,0.011344436398744872,0.23809523809523808,0.29,0.03225806451612903
1250,0.011344436398744872,0.023809523809523808,0.45,0.25806451612903225
1251,0.011344436398744872,0.22619047619047616,0.03,0.04838709677419355
1252,0.011223750905141203,0.34523809523809523,0.19,0.03225806451612903
1253,0.011223750905141203,0.41666666666666663,0.14,0.03225806451612903
1254,0.011223750905141203,0.011904761904761904,0.39,0.08064516129032258
1255,0.011223750905141203,0.26190476190476186,0.0,0.0
1256,0.011223750905141203,0.40476190476190477,0.63,0.0967741935483871
1257,0.011223750905141203,0.10714285714285714,0.0,0.0
1258,0.011223750905141203,0.011904761904761904,0.03,0.0
1259,0.011223750905141203,0.09523809523809523,0.45,0.0967741935483871
1260,0.011223750905141203,0.0,0.8200000000000001,0.27419354838709675
1261,0.011223750905141203,0.30952380952380953,0.51,0.11290322580645161
1262,0.011223750905141203,0.5952380952380952,0.19,0.08064516129032258
1263,0.011223750905141203,0.15476190476190477,0.1,0.04838709677419355
1264,0.011223750905141203,0.08333333333333333,0.89,0.08064516129032258
1265,0.011223750905141203,0.023809523809523808,0.73,0.03225806451612903
1266,0.011103065411537534,0.5,0.0,0.0
1267,0.011103065411537534,0.19047619047619047,0.24,0.04838709677419355
1268,0.011103065411537534,0.23809523809523808,0.06,0.03225806451612903
1269,0.011103065411537534,0.5476190476190476,0.06,0.016129032258064516
1270,0.011103065411537534,0.8095238095238095,0.03,0.04838709677419355
1271,0.011103065411537534,0.0,0.13,0.06451612903225806
1272,0.011103065411537534,0.07142857142857142,0.35000000000000003,0.12903225806451613
1273,0.011103065411537534,0.5119047619047619,0.0,0.0
1274,0.011103065411537534,0.34523809523809523,0.42,0.04838709677419355
1275,0.011103065411537534,0.22619047619047616,0.02,0.03225806451612903
1276,0.010982379917933865,0.011904761904761904,0.16,0.08064516129032258
1277,0.010982379917933865,0.3571428571428571,0.19,0.06451612903225806
1278,0.010982379917933865,0.22619047619047616,0.15,0.03225806451612903
1279,0.010982379917933865,0.8214285714285714,0.16,0.03225806451612903
1280,0.010982379917933865,0.15476190476190477,0.63,0.06451612903225806
1281,0.010982379917933865,0.22619047619047616,0.63,0.03225806451612903
1282,0.010982379917933865,0.07142857142857142,0.01,0.016129032258064516
1283,0.010982379917933865,0.023809523809523808,0.54,0.24193548387096775
1284,0.010982379917933865,0.21428571428571427,0.04,0.016129032258064516
1285,0.010982379917933865,0.9285714285714285,0.0,0.0
1286,0.010982379917933865,0.9523809523809523,0.0,0.0
1287,0.010982379917933865,0.23809523809523808,0.76,0.3064516129032258
1288,0.010861694424330196,0.7619047619047619,0.16,0.16129032258064518
1289,0.010861694424330196,0.3333333333333333,0.0,0.0
1290,0.010861694424330196,0.0,0.23,0.16129032258064518
1291,0.010861694424330196,0.6666666666666666,0.0,0.0
1292,0.010861694424330196,0.13095238095238093,0.07,0.06451612903225806
1293,0.010861694424330196,0.3571428571428571,0.0,0.0
1294,0.010861694424330196,0.07142857142857142,0.0,0.0
1295,0.010861694424330196,0.10714285714285714,0.32,0.14516129032258063
1296,0.010861694424330196,0.16666666666666666,0.65,0.33870967741935487
1297,0.010741008930726527,0.26190476190476186,0.04,0.016129032258064516
1298,0.010741008930726527,0.22619047619047616,0.6,0.16129032258064518
1299,0.010741008930726527,0.8928571428571428,0.0,0.016129032258064516
1300,0.010741008930726527,0.8333333333333333,0.0,0.016129032258064516
1301,0.010741008930726527,0.9761904761904762,0.01,0.016129032258064516
1302,0.010741008930726527,0.0,0.27,0.16129032258064518
1303,0.010741008930726527,0.23809523809523808,0.03,0.016129032258064516
1304,0.010741008930726527,0.3571428571428571,0.0,0.0
1305,0.010741008930726527,0.16666666666666666,0.0,0.0
1306,0.010741008930726527,0.8214285714285714,0.0,0.0
1307,0.010741008930726527,0.25,0.01,0.016129032258064516
1308,0.010741008930726527,0.22619047619047616,0.08,0.04838709677419355
1309,0.010741008930726527,0.6428571428571428,0.01,0.016129032258064516
1310,0.010741008930726527,0.21428571428571427,0.19,0.06451612903225806
1311,0.010741008930726527,0.34523809523809523,0.19,0.11290322580645161
1312,0.010741008930726527,0.17857142857142855,0.19,0.08064516129032258
1313,0.010741008930726527,0.22619047619047616,0.01,0.016129032258064516
1314,0.010741008930726527,0.26190476190476186,0.0,0.0
1315,0.010741008930726527,0.5238095238095237,0.04,0.016129032258064516
1316,0.010741008930726527,0.9285714285714285,0.21,0.04838709677419355
1317,0.010741008930726527,0.10714285714285714,0.0,0.0
1318,0.010620323437122858,0.17857142857142855,0.0,0.0
1319,0.010620323437122858,0.16666666666666666,0.05,0.04838709677419355
1320,0.010620323437122858,0.16666666666666666,0.44,0.08064516129032258
1321,0.010620323437122858,0.6547619047619048,0.0,0.016129032258064516
1322,0.010620323437122858,0.0,0.53,0.08064516129032258
1323,0.010620323437122858,0.05952380952380952,0.19,0.03225806451612903
1324,0.010499637943519189,0.5119047619047619,0.0,0.0
1325,0.010499637943519189,0.7619047619047619,0.25,0.11290322580645161
1326,0.010499637943519189,0.0,0.26,0.08064516129032258
1327,0.010499637943519189,0.08333333333333333,0.14,0.03225806451612903
1328,0.010499637943519189,0.6071428571428571,0.0,0.0
1329,0.010499637943519189,0.22619047619047616,0.37,0.04838709677419355
1330,0.010499637943519189,0.5714285714285714,0.0,0.0
1331,0.010499637943519189,0.011904761904761904,0.18,0.04838709677419355
1332,0.010499637943519189,0.5595238095238095,0.12,0.03225806451612903
1333,0.010499637943519189,0.8333333333333333,0.13,0.08064516129032258
1334,0.010499637943519189,0.011904761904761904,0.15,0.0967741935483871
1335,0.010499637943519189,0.30952380952380953,0.02,0.016129032258064516
1336,0.010499637943519189,0.34523809523809523,0.0,0.0
1337,0.010499637943519189,0.8571428571428571,0.02,0.03225806451612903
1338,0.01037895244991552,0.988095238095238,0.05,0.0
1339,0.01037895244991552,0.14285714285714285,0.09,0.06451612903225806
1340,0.01037895244991552,0.988095238095238,0.08,0.04838709677419355
1341,0.01037895244991552,0.14285714285714285,0.04,0.03225806451612903
1342,0.01037895244991552,0.6785714285714285,0.0,0.0
1343,0.01037895244991552,0.6309523809523809,0.03,0.016129032258064516
1344,0.01037895244991552,0.21428571428571427,0.7000000000000001,0.0967741935483871
1345,0.01037895244991552,0.3333333333333333,0.15,0.1935483870967742
1346,0.01037895244991552,0.08333333333333333,0.14,0.04838709677419355
1347,0.01037895244991552,0.09523809523809523,0.27,0.12903225806451613
1348,0.01037895244991552,0.10714285714285714,0.16,0.16129032258064518
1349,0.01037895244991552,0.08333333333333333,0.54,0.016129032258064516
1350,0.01037895244991552,0.19047619047619047,0.07,0.03225806451612903
1351,0.01037895244991552,0.5,0.0,0.016129032258064516
1352,0.01037895244991552,0.10714285714285714,0.68,0.0967741935483871
1353,0.010258266956311851,0.0,0.28,0.03225806451612903
1354,0.010258266956311851,0.5714285714285714,0.02,0.03225806451612903
1355,0.010258266956311851,0.19047619047619047,0.0,0.0
1356,0.010258266956311851,0.07142857142857142,0.02,0.03225806451612903
1357,0.010258266956311851,0.19047619047619047,0.03,0.0
1358,0.010258266956311851,0.5714285714285714,0.22,0.04838709677419355
1359,0.010258266956311851,0.047619047619047616,0.46,0.016129032258064516
1360,0.010258266956311851,0.30952380952380953,0.04,0.06451612903225806
1361,0.010258266956311851,0.22619047619047616,0.0,0.016129032258064516
1362,0.010258266956311851,0.7261904761904762,0.03,0.04838709677419355
1363,0.010258266956311851,0.8928571428571428,0.01,0.016129032258064516
1364,0.010258266956311851,0.3333333333333333,0.01,0.016129032258064516
1365,0.010258266956311851,0.34523809523809523,0.0,0.0
1366,0.010258266956311851,0.75,0.19,0.04838709677419355
1367,0.010258266956311851,0.6785714285714285,0.27,0.16129032258064518
1368,0.010258266956311851,0.23809523809523808,0.0,0.0
1369,0.010258266956311851,0.22619047619047616,0.0,0.0
1370,0.010258266956311851,0.19047619047619047,0.04,0.016129032258064516
1371,0.010258266956311851,0.6666666666666666,0.02,0.03225806451612903
1372,0.010258266956311851,0.23809523809523808,0.01,0.016129032258064516
1373,0.010137581462708182,0.011904761904761904,0.56,0.03225806451612903
1374,0.010137581462708182,0.16666666666666666,0.14,0.06451612903225806
1375,0.010137581462708182,0.0,0.88,0.11290322580645161
1376,0.010137581462708182,0.3333333333333333,0.02,0.03225806451612903
1377,0.010137581462708182,0.44047619047619047,0.6,0.12903225806451613
1378,0.010137581462708182,0.8928571428571428,0.0,0.0
1379,0.010137581462708182,0.2738095238095238,0.65,0.1774193548387097
1380,0.010137581462708182,0.5595238095238095,0.53,0.0967741935483871
1381,0.010137581462708182,0.011904761904761904,0.12,0.016129032258064516
1382,0.010137581462708182,0.42857142857142855,0.01,0.0
1383,0.010137581462708182,0.0,0.22,0.04838709677419355
1384,0.010137581462708182,0.22619047619047616,0.03,0.03225806451612903
1385,0.010137581462708182,0.05952380952380952,0.84,0.0967741935483871
1386,0.010137581462708182,0.023809523809523808,0.6900000000000001,0.22580645161290325
1387,0.010016895969104513,0.22619047619047616,0.01,0.016129032258064516
1388,0.010016895969104513,0.17857142857142855,0.11,0.016129032258064516
1389,0.010016895969104513,0.3571428571428571,0.0,0.0
1390,0.010016895969104513,0.21428571428571427,0.03,0.03225806451612903
1391,0.010016895969104513,0.5714285714285714,0.01,0.016129032258064516
1392,0.010016895969104513,0.17857142857142855,0.04,0.016129032258064516
1393,0.010016895969104513,0.6666666666666666,0.0,0.016129032258064516
1394,0.010016895969104513,0.9761904761904762,0.0,0.0
1395,0.010016895969104513,0.2976190476190476,0.71,0.08064516129032258
1396,0.010016895969104513,0.2738095238095238,0.0,0.0
1397,0.010016895969104513,0.42857142857142855,0.06,0.04838709677419355
1398,0.010016895969104513,0.5476190476190476,0.31,0.06451612903225806
1399,0.010016895969104513,0.6904761904761905,0.21,0.04838709677419355
1400,0.010016895969104513,0.25,0.06,0.06451612903225806
1401,0.009896210475500844,0.6071428571428571,0.0,0.0
1402,0.009896210475500844,0.34523809523809523,0.0,0.0
1403,0.009896210475500844,0.9404761904761905,0.0,0.016129032258064516
1404,0.009896210475500844,0.16666666666666666,0.41000000000000003,0.04838709677419355
1405,0.009896210475500844,0.7261904761904762,0.0,0.0
1406,0.009896210475500844,0.14285714285714285,0.0,0.0
1407,0.009896210475500844,0.08333333333333333,0.29,0.04838709677419355
1408,0.009896210475500844,0.41666666666666663,0.0,0.016129032258064516
1409,0.009896210475500844,0.8571428571428571,0.07,0.016129032258064516
1410,0.009896210475500844,0.34523809523809523,0.0,0.0
1411,0.009896210475500844,0.07142857142857142,0.07,0.03225806451612903
1412,0.009896210475500844,0.0,0.7000000000000001,0.12903225806451613
1413,0.009896210475500844,0.6547619047619048,0.0,0.0
1414,0.009896210475500844,0.8333333333333333,0.01,0.016129032258064516
1415,0.009896210475500844,0.10714285714285714,0.47000000000000003,0.04838709677419355
1416,0.009775524981897177,0.10714285714285714,0.0,0.0
1417,0.009775524981897177,0.7023809523809523,0.0,0.016129032258064516
1418,0.009775524981897177,0.5833333333333333,0.12,0.03225806451612903
1419,0.009775524981897177,0.0,0.36,0.03225806451612903
1420,0.009775524981897177,0.3571428571428571,0.0,0.0
1421,0.009775524981897177,0.5833333333333333,0.29,0.06451612903225806
1422,0.009775524981897177,0.5238095238095237,0.12,0.06451612903225806
1423,0.009775524981897177,0.7976190476190476,0.0,0.0
1424,0.009775524981897177,0.26190476190476186,0.0,0.0
1425,0.009775524981897177,0.19047619047619047,0.34,0.08064516129032258
1426,0.009775524981897177,0.10714285714285714,0.02,0.016129032258064516
1427,0.009775524981897177,0.17857142857142855,0.33,0.016129032258064516
1428,0.009775524981897177,0.41666666666666663,0.22,0.016129032258064516
1429,0.009775524981897177,0.30952380952380953,0.38,0.04838709677419355
1430,0.009775524981897177,0.09523809523809523,0.12,0.03225806451612903
1431,0.009775524981897177,0.0,0.76,0.22580645161290325
1432,0.009654839488293508,0.6904761904761905,0.02,0.016129032258064516
1433,0.009654839488293508,0.25,0.5,0.06451612903225806
1434,0.009654839488293508,0.26190476190476186,0.62,0.04838709677419355
1435,0.009654839488293508,0.0,0.89,0.1935483870967742
1436,0.009654839488293508,0.07142857142857142,0.66,0.14516129032258063
1437,0.009654839488293508,0.9285714285714285,0.0,0.0
1438,0.009654839488293508,0.23809523809523808,0.55,0.03225806451612903
1439,0.009654839488293508,0.22619047619047616,0.03,0.03225806451612903
1440,0.009654839488293508,0.5833333333333333,0.02,0.016129032258064516
1441,0.009654839488293508,0.22619047619047616,0.0,0.0
1442,0.009654839488293508,0.07142857142857142,0.17,0.016129032258064516
1443,0.009654839488293508,0.047619047619047616,0.36,0.016129032258064516
1444,0.009654839488293508,0.09523809523809523,0.87,0.03225806451612903
1445,0.009654839488293508,0.19047619047619047,0.61,0.2096774193548387
1446,0.009654839488293508,0.3333333333333333,0.0,0.0
1447,0.00953415399468984,0.5952380952380952,0.33,0.04838709677419355
1448,0.00953415399468984,0.5952380952380952,0.33,0.12903225806451613
1449,0.00953415399468984,0.5238095238095237,0.1,0.08064516129032258
1450,0.00953415399468984,0.05952380952380952,0.86,0.04838709677419355
1451,0.00953415399468984,0.21428571428571427,0.6,0.04838709677419355
1452,0.00953415399468984,0.75,0.12,0.03225806451612903
1453,0.00953415399468984,0.2738095238095238,0.03,0.016129032258064516
1454,0.00953415399468984,0.2738095238095238,0.0,0.0
1455,0.00941346850108617,0.26190476190476186,0.15,0.03225806451612903
1456,0.00941346850108617,0.42857142857142855,0.07,0.016129032258064516
1457,0.00941346850108617,0.738095238095238,0.01,0.03225806451612903
1458,0.00941346850108617,0.44047619047619047,0.0,0.0
1459,0.00941346850108617,0.0,0.19,0.0967741935483871
1460,0.00941346850108617,0.0,0.16,0.0967741935483871
1461,0.00941346850108617,0.0,0.07,0.03225806451612903
1462,0.00941346850108617,0.5,0.0,0.0
1463,0.00941346850108617,0.6666666666666666,0.27,0.06451612903225806
1464,0.00941346850108617,0.05952380952380952,0.15,0.03225806451612903
1465,0.00941346850108617,0.10714285714285714,0.0,0.0
1466,0.00941346850108617,0.47619047619047616,0.45,0.08064516129032258
1467,0.009292783007482501,0.4880952380952381,0.15,0.03225806451612903
1468,0.009292783007482501,0.6666666666666666,0.01,0.016129032258064516
1469,0.009292783007482501,0.0,0.48,0.06451612903225806
1470,0.009292783007482501,0.8452380952380952,0.12,0.016129032258064516
1471,0.009292783007482501,0.07142857142857142,0.07,0.03225806451612903
1472,0.009292783007482501,0.6904761904761905,0.0,0.0
1473,0.009292783007482501,0.40476190476190477,0.62,0.08064516129032258
1474,0.009292783007482501,0.34523809523809523,0.55,0.016129032258064516
1475,0.009292783007482501,0.6666666666666666,0.0,0.0
1476,0.009292783007482501,0.3571428571428571,0.4,0.1935483870967742
1477,0.009292783007482501,0.22619047619047616,0.08,0.0967741935483871
1478,0.009292783007482501,0.6071428571428571,0.0,0.0
1479,0.009292783007482501,0.09523809523809523,0.0,0.0
1480,0.009172097513878832,0.6666666666666666,0.39,0.2096774193548387
1481,0.009172097513878832,0.3214285714285714,0.0,0.0
1482,0.009172097513878832,0.0,0.47000000000000003,0.1774193548387097
1483,0.009172097513878832,0.14285714285714285,0.12,0.0967741935483871
1484,0.009172097513878832,0.39285714285714285,0.01,0.016129032258064516
1485,0.009172097513878832,0.05952380952380952,0.62,0.04838709677419355
1486,0.009172097513878832,0.09523809523809523,0.01,0.016129032258064516
1487,0.009172097513878832,0.3571428571428571,0.04,0.03225806451612903
1488,0.009172097513878832,0.6666666666666666,0.0,0.016129032258064516
1489,0.009172097513878832,0.39285714285714285,0.01,0.016129032258064516
1490,0.009172097513878832,0.7738095238095237,0.0,0.0
1491,0.009172097513878832,0.30952380952380953,0.01,0.016129032258064516
1492,0.009172097513878832,0.13095238095238093,0.19,0.06451612903225806
1493,0.009172097513878832,0.8333333333333333,0.02,0.016129032258064516
1494,0.009172097513878832,0.19047619047619047,0.0,0.0
1495,0.009172097513878832,0.011904761904761904,0.66,0.25806451612903225
1496,0.009172097513878832,0.44047619047619047,0.0,0.0
1497,0.009051412020275163,0.3214285714285714,0.24,0.11290322580645161
1498,0.009051412020275163,0.07142857142857142,0.06,0.04838709677419355
1499,0.009051412020275163,0.3333333333333333,0.2,0.11290322580645161
1500,0.009051412020275163,0.9404761904761905,0.01,0.016129032258064516
1501,0.009051412020275163,0.0,0.68,0.06451612903225806
1502,0.009051412020275163,0.22619047619047616,0.04,0.016129032258064516
1503,0.009051412020275163,0.5714285714285714,0.06,0.06451612903225806
1504,0.009051412020275163,0.988095238095238,0.06,0.03225806451612903
1505,0.009051412020275163,0.011904761904761904,0.14,0.08064516129032258
1506,0.009051412020275163,0.08333333333333333,0.06,0.03225806451612903
1507,0.008930726526671495,0.30952380952380953,0.09,0.11290322580645161
1508,0.008930726526671495,0.03571428571428571,0.0,0.0
1509,0.008930726526671495,0.5595238095238095,0.01,0.016129032258064516
1510,0.008930726526671495,0.9761904761904762,0.0,0.0
1511,0.008930726526671495,0.0,0.15,0.016129032258064516
1512,0.008930726526671495,0.25,0.01,0.03225806451612903
1513,0.008930726526671495,0.05952380952380952,0.01,0.016129032258064516
1514,0.008930726526671495,0.05952380952380952,0.37,0.12903225806451613
1515,0.008930726526671495,0.26190476190476186,0.22,0.08064516129032258
1516,0.008930726526671495,0.14285714285714285,0.25,0.03225806451612903
1517,0.008930726526671495,0.738095238095238,0.01,0.016129032258064516
1518,0.008930726526671495,0.30952380952380953,0.0,0.0
1519,0.008930726526671495,0.9761904761904762,0.0,0.0
1520,0.008930726526671495,0.40476190476190477,0.29,0.12903225806451613
1521,0.008930726526671495,0.8095238095238095,0.03,0.016129032258064516
1522,0.008930726526671495,0.9642857142857142,0.0,0.0
1523,0.008930726526671495,0.20238095238095238,0.3,0.04838709677419355
1524,0.008930726526671495,0.0,0.06,0.03225806451612903
1525,0.008930726526671495,0.34523809523809523,0.48,0.24193548387096775
1526,0.008930726526671495,0.40476190476190477,0.56,0.12903225806451613
1527,0.008930726526671495,0.08333333333333333,0.01,0.016129032258064516
1528,0.008930726526671495,0.3571428571428571,0.06,0.016129032258064516
1529,0.008810041033067826,0.011904761904761904,0.19,0.12903225806451613
1530,0.008810041033067826,0.05952380952380952,0.92,0.08064516129032258
1531,0.008810041033067826,0.34523809523809523,0.01,0.016129032258064516
1532,0.008810041033067826,0.5952380952380952,0.0,0.0
1533,0.008810041033067826,0.011904761904761904,0.06,0.03225806451612903
1534,0.008810041033067826,0.5119047619047619,0.0,0.0
1535,0.008810041033067826,0.023809523809523808,0.06,0.016129032258064516
